 (8.815194029208824E-016,0.000000000000000E+000)
 (-3.536644197054712E-002,0.000000000000000E+000)
 (-2.550911675787860E-010,0.000000000000000E+000)
 (-5.450811317134173E-009,0.000000000000000E+000)
 (-8.758822364096072E-002,0.000000000000000E+000)
 (-8.192619750975696E-010,0.000000000000000E+000)
 (3.592789021071940E-003,0.000000000000000E+000)
 (2.164786654858802E-002,0.000000000000000E+000)
 (-1.190071744873841E-002,0.000000000000000E+000)
 (-4.728532900454723E-004,0.000000000000000E+000)
 (1.276856666871986E-002,0.000000000000000E+000)
 (1.257378849609684E-002,0.000000000000000E+000)
 (-6.129733516531211E-003,0.000000000000000E+000)
 (2.072916716837572E-002,0.000000000000000E+000)
 (-6.730716631084396E-004,0.000000000000000E+000)
 (-6.134261837513476E-003,0.000000000000000E+000)
 (2.396702081126023E-002,0.000000000000000E+000)
 (-9.197438824587055E-003,0.000000000000000E+000)
 (6.833941493785941E-003,0.000000000000000E+000)
 (2.602705375053639E-002,0.000000000000000E+000)
 (-9.199638361344404E-004,0.000000000000000E+000)
 (2.133881280897320E-003,0.000000000000000E+000)
 (1.376624043535221E-002,0.000000000000000E+000)
 (1.011740444024264E-002,0.000000000000000E+000)
 (3.536644197054710E-002,0.000000000000000E+000)
 (9.215228471517196E-016,0.000000000000000E+000)
 (9.709270538571942E-010,0.000000000000000E+000)
 (8.758822235962239E-002,0.000000000000000E+000)
 (-3.545537380386293E-009,0.000000000000000E+000)
 (-1.790076414806578E-009,0.000000000000000E+000)
 (-1.511586629367168E-002,0.000000000000000E+000)
 (-5.599320054310140E-003,0.000000000000000E+000)
 (-7.648079191890319E-003,0.000000000000000E+000)
 (-2.399516687551292E-002,0.000000000000000E+000)
 (-1.533679742832431E-003,0.000000000000000E+000)
 (-6.482283237417446E-003,0.000000000000000E+000)
 (-1.603456670640680E-002,0.000000000000000E+000)
 (4.123200793912881E-003,0.000000000000000E+000)
 (1.413036403088821E-002,0.000000000000000E+000)
 (-1.853985555355006E-002,0.000000000000000E+000)
 (8.023303059020539E-003,0.000000000000000E+000)
 (6.372426540894253E-003,0.000000000000000E+000)
 (-1.647982297928611E-002,0.000000000000000E+000)
 (-4.944902652698663E-003,0.000000000000000E+000)
 (-1.115143030448987E-002,0.000000000000000E+000)
 (-2.874063568557312E-002,0.000000000000000E+000)
 (-2.448400834407714E-004,0.000000000000000E+000)
 (4.779003048339595E-003,0.000000000000000E+000)
 (2.550911688786530E-010,0.000000000000000E+000)
 (-9.709270547759752E-010,0.000000000000000E+000)
 (-6.031411328428587E-020,0.000000000000000E+000)
 (-6.107034455539046E-010,0.000000000000000E+000)
 (6.437967597387450E-010,0.000000000000000E+000)
 (4.100719598582009E-009,0.000000000000000E+000)
 (2.145518449928444E-002,0.000000000000000E+000)
 (-2.151080908021689E-002,0.000000000000000E+000)
 (-2.380511735594582E-002,0.000000000000000E+000)
 (7.901315783596702E-003,0.000000000000000E+000)
 (2.933613883868054E-002,0.000000000000000E+000)
 (-2.380512096876217E-002,0.000000000000000E+000)
 (-2.935650235328993E-002,0.000000000000000E+000)
 (-7.825327863576766E-003,0.000000000000000E+000)
 (-2.380512314847285E-002,0.000000000000000E+000)
 (2.493887964323618E-002,0.000000000000000E+000)
 (2.022059691938097E-002,0.000000000000000E+000)
 (2.379577175037874E-002,0.000000000000000E+000)
 (-2.998099082979239E-002,0.000000000000000E+000)
 (1.148740543608067E-002,0.000000000000000E+000)
 (2.379576988589403E-002,0.000000000000000E+000)
 (5.042113667965387E-003,0.000000000000000E+000)
 (-3.170800384579704E-002,0.000000000000000E+000)
 (2.379577542732679E-002,0.000000000000000E+000)
 (5.450813102831691E-009,0.000000000000000E+000)
 (-8.758822235962238E-002,0.000000000000000E+000)
 (6.107034434743881E-010,0.000000000000000E+000)
 (8.850517208853476E-016,0.000000000000000E+000)
 (-3.536667740763338E-002,0.000000000000000E+000)
 (4.812980050974097E-010,0.000000000000000E+000)
 (-6.134287016788868E-003,0.000000000000000E+000)
 (2.396706219245802E-002,0.000000000000000E+000)
 (-9.197415400863995E-003,0.000000000000000E+000)
 (6.833946178727725E-003,0.000000000000000E+000)
 (2.602710548796351E-002,0.000000000000000E+000)
 (-9.199323099819535E-004,0.000000000000000E+000)
 (2.133881758433203E-003,0.000000000000000E+000)
 (1.376626344773568E-002,0.000000000000000E+000)
 (1.011734690692534E-002,0.000000000000000E+000)
 (3.592802895005933E-003,0.000000000000000E+000)
 (2.164791395366185E-002,0.000000000000000E+000)
 (-1.190069419602459E-002,0.000000000000000E+000)
 (-4.728486714977891E-004,0.000000000000000E+000)
 (1.276858981593808E-002,0.000000000000000E+000)
 (1.257373700352667E-002,0.000000000000000E+000)
 (-6.129743308649893E-003,0.000000000000000E+000)
 (2.072920959252089E-002,0.000000000000000E+000)
 (-6.730431244948950E-004,0.000000000000000E+000)
 (8.758822364096074E-002,0.000000000000000E+000)
 (3.545539171254864E-009,0.000000000000000E+000)
 (-6.437967574791774E-010,0.000000000000000E+000)
 (3.536667740763341E-002,0.000000000000000E+000)
 (8.470061381852320E-016,0.000000000000000E+000)
 (2.729462028311401E-009,0.000000000000000E+000)
 (-1.853989197477152E-002,0.000000000000000E+000)
 (8.023315481095632E-003,0.000000000000000E+000)
 (6.372374994685804E-003,0.000000000000000E+000)
 (-1.647984849275710E-002,0.000000000000000E+000)
 (-4.944921040109075E-003,0.000000000000000E+000)
 (-1.115138385885885E-002,0.000000000000000E+000)
 (-2.874069145150273E-002,0.000000000000000E+000)
 (-2.448525694072913E-004,0.000000000000000E+000)
 (4.779007963262930E-003,0.000000000000000E+000)
 (-1.511589395477631E-002,0.000000000000000E+000)
 (-5.599326810906752E-003,0.000000000000000E+000)
 (-7.648033935190149E-003,0.000000000000000E+000)
 (-2.399521906917260E-002,0.000000000000000E+000)
 (-1.533677632253045E-003,0.000000000000000E+000)
 (-6.482286919879860E-003,0.000000000000000E+000)
 (-1.603460078581269E-002,0.000000000000000E+000)
 (4.123216329042708E-003,0.000000000000000E+000)
 (1.413031967859444E-002,0.000000000000000E+000)
 (8.192619742452468E-010,0.000000000000000E+000)
 (1.790076413825331E-009,0.000000000000000E+000)
 (-4.100719598333607E-009,0.000000000000000E+000)
 (-4.812980057500069E-010,0.000000000000000E+000)
 (-2.729462027648353E-009,0.000000000000000E+000)
 (-3.848855377838442E-020,0.000000000000000E+000)
 (2.493879582367515E-002,0.000000000000000E+000)
 (2.022058507986012E-002,0.000000000000000E+000)
 (2.379575337666187E-002,0.000000000000000E+000)
 (-2.998093855723739E-002,0.000000000000000E+000)
 (1.148734212338144E-002,0.000000000000000E+000)
 (2.379575335425904E-002,0.000000000000000E+000)
 (5.042143666851135E-003,0.000000000000000E+000)
 (-3.170792773711999E-002,0.000000000000000E+000)
 (2.379575583829901E-002,0.000000000000000E+000)
 (2.145510959321020E-002,0.000000000000000E+000)
 (-2.151079644517893E-002,0.000000000000000E+000)
 (-2.380509816629599E-002,0.000000000000000E+000)
 (7.901344804689783E-003,0.000000000000000E+000)
 (2.933606734089847E-002,0.000000000000000E+000)
 (-2.380509869534643E-002,0.000000000000000E+000)
 (-2.935645567329035E-002,0.000000000000000E+000)
 (-7.825269470503092E-003,0.000000000000000E+000)
 (-2.380510129835301E-002,0.000000000000000E+000)
 (-3.592789021071620E-003,0.000000000000000E+000)
 (1.511586629367197E-002,0.000000000000000E+000)
 (-2.145518449928444E-002,0.000000000000000E+000)
 (6.134287016789234E-003,0.000000000000000E+000)
 (1.853989197477181E-002,0.000000000000000E+000)
 (-2.493879582367514E-002,0.000000000000000E+000)
 (5.591626820156219E-017,0.000000000000000E+000)
 (-3.041513909209801E-002,0.000000000000000E+000)
 (1.687159933301206E-002,0.000000000000000E+000)
 (1.285673400958265E-003,0.000000000000000E+000)
 (4.524566147761703E-003,0.000000000000000E+000)
 (-8.833932984225822E-003,0.000000000000000E+000)
 (-2.207447087070621E-003,0.000000000000000E+000)
 (5.056753553777974E-003,0.000000000000000E+000)
 (-8.528841074202317E-003,0.000000000000000E+000)
 (2.246919452362781E-008,0.000000000000000E+000)
 (-2.639542095904486E-003,0.000000000000000E+000)
 (9.322850982484983E-003,0.000000000000000E+000)
 (-1.147753012704597E-003,0.000000000000000E+000)
 (-4.953931092104105E-003,0.000000000000000E+000)
 (1.888986084884302E-002,0.000000000000000E+000)
 (-4.265063267422935E-004,0.000000000000000E+000)
 (-4.045101959144344E-003,0.000000000000000E+000)
 (1.815427146245823E-002,0.000000000000000E+000)
 (-2.164786654858774E-002,0.000000000000000E+000)
 (5.599320054308404E-003,0.000000000000000E+000)
 (2.151080908021689E-002,0.000000000000000E+000)
 (-2.396706219245769E-002,0.000000000000000E+000)
 (-8.023315481097306E-003,0.000000000000000E+000)
 (-2.022058507986012E-002,0.000000000000000E+000)
 (3.041513909209781E-002,0.000000000000000E+000)
 (7.994419756909134E-016,0.000000000000000E+000)
 (1.458036229280652E-003,0.000000000000000E+000)
 (-1.702103227563002E-003,0.000000000000000E+000)
 (4.144254330098451E-003,0.000000000000000E+000)
 (-4.127492426100053E-004,0.000000000000000E+000)
 (-1.169916982738332E-003,0.000000000000000E+000)
 (-3.222480905575718E-003,0.000000000000000E+000)
 (-6.828697186937603E-004,0.000000000000000E+000)
 (2.639539040434638E-003,0.000000000000000E+000)
 (6.574600353200374E-009,0.000000000000000E+000)
 (-8.548640907966533E-004,0.000000000000000E+000)
 (6.503730018204560E-003,0.000000000000000E+000)
 (1.845991569924720E-003,0.000000000000000E+000)
 (3.329222892280510E-003,0.000000000000000E+000)
 (7.412599582513862E-003,0.000000000000000E+000)
 (-2.717674345437444E-004,0.000000000000000E+000)
 (-4.111719471366090E-003,0.000000000000000E+000)
 (1.190071744873849E-002,0.000000000000000E+000)
 (7.648079191888577E-003,0.000000000000000E+000)
 (2.380511735594582E-002,0.000000000000000E+000)
 (9.197415400864054E-003,0.000000000000000E+000)
 (-6.372374994687424E-003,0.000000000000000E+000)
 (-2.379575337666187E-002,0.000000000000000E+000)
 (-1.687159933301223E-002,0.000000000000000E+000)
 (-1.458036229279058E-003,0.000000000000000E+000)
 (4.728330124576316E-016,0.000000000000000E+000)
 (-4.855803637891172E-003,0.000000000000000E+000)
 (7.044757267294015E-003,0.000000000000000E+000)
 (7.046305977521610E-003,0.000000000000000E+000)
 (-4.059514898411637E-003,0.000000000000000E+000)
 (-7.856784600795103E-003,0.000000000000000E+000)
 (-7.046304478645681E-003,0.000000000000000E+000)
 (-9.322853221585591E-003,0.000000000000000E+000)
 (8.548640895199186E-004,0.000000000000000E+000)
 (5.835988580823048E-009,0.000000000000000E+000)
 (5.516289896495151E-003,0.000000000000000E+000)
 (-1.777795246527472E-002,0.000000000000000E+000)
 (-2.018529848865256E-002,0.000000000000000E+000)
 (6.561730572754263E-003,0.000000000000000E+000)
 (1.802368000749936E-002,0.000000000000000E+000)
 (2.018527374376662E-002,0.000000000000000E+000)
 (4.728532900446086E-004,0.000000000000000E+000)
 (2.399516687551191E-002,0.000000000000000E+000)
 (-7.901315783596697E-003,0.000000000000000E+000)
 (-6.833946178728559E-003,0.000000000000000E+000)
 (1.647984849275603E-002,0.000000000000000E+000)
 (2.998093855723739E-002,0.000000000000000E+000)
 (-1.285673400958526E-003,0.000000000000000E+000)
 (1.702103227563771E-003,0.000000000000000E+000)
 (4.855803637892025E-003,0.000000000000000E+000)
 (4.820022171930501E-016,0.000000000000000E+000)
 (-3.041513934488303E-002,0.000000000000000E+000)
 (-9.698496032816540E-003,0.000000000000000E+000)
 (4.651772359592483E-003,0.000000000000000E+000)
 (3.645520500067276E-003,0.000000000000000E+000)
 (4.774418502014744E-003,0.000000000000000E+000)
 (1.147715725984276E-003,0.000000000000000E+000)
 (-6.503719381567010E-003,0.000000000000000E+000)
 (-5.516282459752320E-003,0.000000000000000E+000)
 (1.024181958053616E-008,0.000000000000000E+000)
 (-2.639547155244748E-003,0.000000000000000E+000)
 (-3.921090928867494E-003,0.000000000000000E+000)
 (1.768636004768076E-003,0.000000000000000E+000)
 (-4.819952254155312E-003,0.000000000000000E+000)
 (-1.232812297455143E-002,0.000000000000000E+000)
 (-1.276856666872084E-002,0.000000000000000E+000)
 (1.533679742831991E-003,0.000000000000000E+000)
 (-2.933613883868054E-002,0.000000000000000E+000)
 (-2.602710548796448E-002,0.000000000000000E+000)
 (4.944921040108634E-003,0.000000000000000E+000)
 (-1.148734212338143E-002,0.000000000000000E+000)
 (-4.524566147761920E-003,0.000000000000000E+000)
 (-4.144254330098156E-003,0.000000000000000E+000)
 (-7.044757267293647E-003,0.000000000000000E+000)
 (3.041513934488371E-002,0.000000000000000E+000)
 (3.149279635676619E-016,0.000000000000000E+000)
 (1.388221567587496E-002,0.000000000000000E+000)
 (-2.581149327549070E-003,0.000000000000000E+000)
 (7.781560466317438E-004,0.000000000000000E+000)
 (-7.444035297880154E-003,0.000000000000000E+000)
 (4.953977403509624E-003,0.000000000000000E+000)
 (-1.845992849152282E-003,0.000000000000000E+000)
 (1.777791999563371E-002,0.000000000000000E+000)
 (2.639534254022193E-003,0.000000000000000E+000)
 (1.857943836206937E-008,0.000000000000000E+000)
 (8.501258798358332E-003,0.000000000000000E+000)
 (6.637712583796001E-003,0.000000000000000E+000)
 (-1.070400145201741E-003,0.000000000000000E+000)
 (1.469448870865484E-002,0.000000000000000E+000)
 (-1.257378849609536E-002,0.000000000000000E+000)
 (6.482283237418387E-003,0.000000000000000E+000)
 (2.380512096876217E-002,0.000000000000000E+000)
 (9.199323099833549E-004,0.000000000000000E+000)
 (1.115138385885973E-002,0.000000000000000E+000)
 (-2.379575335425903E-002,0.000000000000000E+000)
