 (-5.43936806685209259E-002,-4.24911693798976801E-017)        (-2.8392339563148825,1.80458509560669723E-017)         (1.6988642414020665,7.53749763526765542E-017)       (0.79749860340292955,-1.36218627420439506E-016)      (-0.99179189297295134,-1.21055923360131957E-016)      (-0.71882489533375882,-5.91160703878568178E-017)        (0.34073026776961152,4.41605466077842038E-018)       (-0.50903434818489834,4.35406728656711032E-018) (-1.88195436023190603E-002,-2.80546848402195612E-018)              (-1.3658197277648672,0.0000000000000000)               (6.3052450398440794,0.0000000000000000)              (-1.2088829586236858,0.0000000000000000)   (5.12835998634523366E-002,7.14377052581658442E-019)        (-1.1880222842508021,2.63702945735899906E-018)  (9.99173170880423706E-002,-1.80657414106326434E-018)       (0.36926553211005297,-5.35843552228315383E-018) (-1.33654078003834567E-002,-8.42380895159218538E-018) (-9.44959315532358651E-002,-1.71287692523554517E-018)       (-0.15337765005591866,7.59592143680303022E-018) (-8.51885342443985255E-002,-5.39714778463612957E-018)        (0.35174221448739545,4.48864505493927840E-018)  (1.48127188704849522E-002,-7.45886394231926588E-018)      (-0.67860845351093513,-2.25965366078606648E-017)      (-0.10950027343613117,-2.37108663042422359E-018)
  (5.04533161402259886E-002,-1.92722424025991405E-017)         (1.8304292748381106,7.53749763526765419E-017)        (-2.3392382757750969,4.60789819648733434E-018)        (1.6108642373050051,-1.27931434133643083E-018)      (-0.90729666489290839,-5.91160703878568301E-017)       (-2.3883998971154212,-1.72100098654039713E-017)   (8.41030984181860980E-002,5.70972927775800893E-019) (-5.41637946816862503E-002,-2.80546848402195689E-018)        (0.27340330305971938,6.06652989271229515E-019)              (-2.2394012514561408,0.0000000000000000)              (-1.2088829586236356,0.0000000000000000)               (6.0099162819235854,0.0000000000000000)  (-2.96750327627845721E-002,1.55492523550616239E-018)  (8.90377516721634066E-002,-1.80657414106326434E-018)        (0.27340330304458099,1.41247147898333035E-018)       (-0.13081291627361749,4.34170699970581442E-018) (-7.57407074476113256E-003,-1.71287692523554498E-018)       (-0.53695836997971436,2.91309472344666709E-018)        (0.49149202078083026,2.63942595807665242E-018)        (0.35174221451055820,4.48864505493927917E-018)      (-0.75516779692204894,-3.90040541384164199E-018)       (0.16297632163187736,-6.55446724833740040E-018) (-9.32914062212796963E-002,-2.37108663042422436E-018)       (-0.53695836978589284,2.17087727840861114E-018)
        (-2.4083589439592412,1.52128309293599615E-016)       (-1.0118363992587525,-1.07721618332613783E-017)       (-1.5525217789431420,-4.87576891990694729E-017)       (-0.58115806594288799,6.25985666804452645E-017)        (0.29740548292186059,8.02579166984709765E-017)      (-0.16692808051532027,-1.64866139471103822E-019)      (-0.95555900462212739,-9.73236261850671204E-019)      (-0.43267312266376218,-3.66774512275744550E-018)  (-8.89587714392535839E-002,2.68188304101017848E-019)      (-0.29497297327144945,-7.57271518528473448E-018)  (5.12835998634523574E-002,-7.14377052581658056E-019) (-2.96750327627845825E-002,-1.55492523550616278E-018)               (4.7526287985205693,0.0000000000000000)               (1.3233904870736859,0.0000000000000000)               (2.1666239787732544,0.0000000000000000)       (-0.44185817714260883,1.69532461869595796E-018)      (-0.37290571463239308,-2.14468497297371252E-017)   (5.88471206748859485E-002,2.78431981455254861E-018)        (0.17837708503596134,3.90656816159330608E-018)   (1.48127198526590859E-002,3.27319812005792624E-018)       (0.16297632147758231,-1.20648985938892385E-017)       (-0.24909903452992008,1.05937509301710748E-017)       (0.13052366302588347,-3.29180977436391045E-018)       (-0.55036370398285028,9.41430631313158229E-019)
      (-0.80069109495027446,-1.07721618332614075E-017)       (-0.99246928549813107,7.04732042241160333E-017)      (-0.70868188274750143,-7.30814801622541693E-017)   (8.62599517709130015E-002,8.02579166984709765E-017)        (-2.8882213993147237,4.76856789612155225E-017)        (1.7267777071407588,-2.84755808212495775E-017)      (-0.35135461261419693,-3.66774512275744550E-018)      (-0.52743625465036414,-3.03017796421522845E-018)  (-4.57535223139758224E-002,3.02836492752716273E-018) (-3.00349094903136875E-002,-7.14377052581658442E-019)       (-1.1880222842508021,-2.63702945735899906E-018)   (8.90377516721634066E-002,1.80657414106326434E-018)               (1.3233904870738507,0.0000000000000000)               (6.3787346390122153,0.0000000000000000)              (-1.3349368938535295,0.0000000000000000)      (-0.39525078871461572,-2.14468497297371252E-017) (-5.83731912981824835E-002,-1.75529145460172948E-018)       (0.11707434412558665,-1.11393009114315877E-019)   (3.71577926237223674E-002,3.27319812005792624E-018)      (-0.67860845439442763,-2.27035936018171084E-017)  (-9.32914061832169073E-002,7.03471879016687340E-019)       (0.13052366428013676,-3.29180977436390968E-018)  (-4.56042676236659214E-002,4.99763944959202954E-018)       (0.24977346873574402,-5.91756801850549068E-018)
       (-1.6104249103264436,-4.87576891990694729E-017)      (-0.87152078400182287,-7.30814801622541816E-017)        (-2.3392382761050245,1.02147614353361642E-017) (-1.96901583733054900E-002,-1.64866139471102354E-019)        (1.8486976838697899,-2.84755808212495775E-017)       (-2.3883998970442697,-1.13209894067492730E-017)  (-6.22714383821054290E-002,2.68188304101017414E-019)  (-7.02182080610316145E-002,3.02836492752716273E-018)       (0.27340330296406962,-2.97817611906609648E-019)  (4.85567297528952373E-003,-1.55492523550616239E-018)   (9.99173170880423706E-002,1.80657414106326434E-018)       (0.27340330304458099,-1.41247147898333035E-018)               (2.1666239787733401,0.0000000000000000)              (-1.3349368938535788,0.0000000000000000)               (6.0099162823347276,0.0000000000000000)  (-6.95433077214426877E-004,2.78431981455254861E-018)       (0.18778733775999565,-1.11393009114315588E-019)       (-0.53695836981204825,4.98610830823779520E-018)  (7.19657958757251165E-002,-1.20648985938892385E-017)       (-0.10950027312814317,7.03471879016687340E-019)      (-0.53695836989722290,-1.44839782883635037E-018)       (-0.55036370383998889,9.41430631313157844E-019)       (0.24977346853104898,-5.91756801850549068E-018)       (-0.75516779712585180,1.13351008325721763E-018)
       (-2.1453235602928689,-3.95758020502877942E-017)      (-0.98933132074788155,-3.49379954492429837E-017)        (-1.4119693213314328,3.92200074619387905E-017)        (-2.1312891271291194,7.48565450231317170E-019)        (0.96065742779508967,6.32185887745203139E-017)        (1.3899974026765742,-2.94831868531044442E-017)  (1.65588492051271831E-002,-9.50874899120172345E-018)  (2.28539876812823110E-002,-3.96632649790351856E-018)  (5.88716829287179444E-002,-8.68696790833341709E-018)      (-0.48686596155534761,-1.87729390303984013E-017)        (0.36926553211005309,5.35843552228315383E-018)      (-0.13081291627361746,-4.34170699970581442E-018)      (-0.44185817714260883,-1.69532461869595796E-018)       (-0.39525078871461572,2.14468497297371252E-017) (-6.95433077214490086E-004,-2.78431981455254861E-018)               (7.1182979606580501,0.0000000000000000)         (4.24292398255759207E-002,0.0000000000000000)         (7.27772736057931274E-002,0.0000000000000000)       (-0.97396090943554259,4.21236440673760628E-018)       (0.34073026782676186,-3.56914928847286727E-018)   (8.41030984102546370E-002,3.31530473024293971E-018)       (-0.95555900463884968,2.89546581666618702E-018)       (-0.35135461256275602,3.89390739256029614E-019)  (-6.22714383880268382E-002,6.92232025736273434E-019)
       (-1.2004768518464175,-3.49379954492429837E-017)       (-1.3240559058691108,-5.83646439235824725E-017)        (-1.0079528120887766,2.37758197868229734E-017)         (1.1718027320736042,6.32185887745203015E-017)       (-1.2695391016475663,-5.04550633345089450E-017)       (-0.99018235878612426,7.86019591983377582E-017)  (2.28539863520014867E-002,-3.96632649790351933E-018)      (-0.31126215131407609,-1.15141996686516293E-017)       (-0.60151568308948433,2.60481756190193307E-018)        (0.34692045935982130,5.35843552228315383E-018)  (-1.33654078003834567E-002,8.42380895159218538E-018)  (-7.57407074476119067E-003,1.71287692523554517E-018)       (-0.37290571463239308,2.14468497297371252E-017)  (-5.83731912981825252E-002,1.75529145460172948E-018)        (0.18778733775999554,1.11393009114315877E-019)         (4.24292398255748243E-002,0.0000000000000000)               (4.0130654777040933,0.0000000000000000)               (2.5438198526992011,0.0000000000000000)       (0.42204877716420380,-3.56914928847286727E-018)      (-0.50903434812756443,-1.88389584063848665E-019)  (-5.41637946959481822E-002,2.03722514688883909E-018)       (-0.43267312265037455,3.89390739256029759E-019)      (-0.52743625467926791,-6.54357645608684389E-019)  (-7.02182080620774168E-002,4.75921738968036466E-019)
        (-1.5911740795469562,3.92200074619387905E-017)       (-0.94140101925800002,2.37758197868229642E-017)        (-2.3883998976891800,4.44617366870136582E-017)        (1.5599715934828080,-2.94831868531044503E-017)       (-0.95890849098299613,7.86019591983377335E-017)       (-2.3392382754928542,-9.98022398174677178E-018)  (5.88716828690354355E-002,-8.68696790833341555E-018)       (-0.60151568327496308,2.60481756190193346E-018)       (-0.75516779703555370,5.57186577274448129E-018)      (-0.16228088833600876,-4.34170699970581442E-018)  (-9.44959315532359345E-002,1.71287692523554498E-018)      (-0.53695836997971436,-2.91309472344666709E-018)  (5.88471206748859346E-002,-2.78431981455254861E-018)        (0.11707434412558665,1.11393009114315588E-019)      (-0.53695836981204825,-4.98610830823779520E-018)         (7.27772736057924474E-002,0.0000000000000000)               (2.5438198526992002,0.0000000000000000)               (6.0099162822051158,0.0000000000000000)   (9.19464711863793582E-002,3.31530473024293894E-018)  (-1.88195435893179462E-002,2.03722514688883909E-018)        (0.27340330303135946,7.44711172097853383E-019)  (-8.89587714371964100E-002,6.92232025736273723E-019)  (-4.57535223218052470E-002,4.75921738968036466E-019)        (0.27340330297925125,3.68061821193510354E-019)
        (-2.4775875726719505,2.56365141816786749E-016)        (1.0086441347617328,-3.44122133121601249E-017)        (1.5788974014087429,-2.81464927656850759E-017)      (-0.56159427240599702,-1.83743140454475740E-016)       (-0.26553898511644919,4.22985843428220869E-017)        (0.16252437571865022,1.91729768778191168E-017)      (-0.48686596064828991,-9.56016727009157580E-018)       (0.34692045859387322,-3.36644131275885352E-021)       (-0.16228088848302713,1.33444699300342582E-018)      (-0.20951476780611525,-5.07297055860634600E-018)      (-0.15337765005591866,-7.59592143680303022E-018)       (0.49149202078083032,-2.63942595807665165E-018)       (0.17837708503596134,-3.90656816159330608E-018)  (3.71577926237222494E-002,-3.27319812005792624E-018)   (7.19657958757252553E-002,1.20648985938892385E-017)      (-0.97396090943554248,-4.21236440673760628E-018)        (0.42204877716420397,3.56914928847286727E-018)  (9.19464711863793999E-002,-3.31530473024293971E-018)               (4.8261183970288011,0.0000000000000000)              (-1.3658197276782822,0.0000000000000000)              (-2.2394012514231476,0.0000000000000000)      (-0.29497297330573641,-3.75702511211630789E-018)  (-3.00349094859894417E-002,5.97957993566113385E-018)  (4.85567299650074401E-003,-1.03123137806070101E-018)
       (0.79749860341914480,-3.44122133121601002E-017)       (-0.99179189315945515,1.20930553964984736E-016)       (-0.71882489546666462,7.52574678057331804E-018)  (-5.43936807355493226E-002,4.22985843428220930E-017)       (-2.8392339560947057,-1.81996749573451987E-017)        (1.6988642414045523,-7.49830444423286932E-017)       (0.36926553266791939,-3.36644131275826897E-021) (-1.33654077984428857E-002,-8.96771081154661910E-019)  (-9.44959316365454466E-002,5.03011045403951862E-018)      (-0.15337765129026268,-7.59592143680303022E-018)  (-8.51885342443986088E-002,5.39714778463612957E-018)       (0.35174221451055820,-4.48864505493927840E-018)  (1.48127198526590443E-002,-3.27319812005792624E-018)       (-0.67860845439442763,2.27035936018171084E-017)      (-0.10950027312814317,-7.03471879016687340E-019)        (0.34073026782676197,3.56914928847286727E-018)       (-0.50903434812756443,1.88389584063848665E-019) (-1.88195435893179670E-002,-2.03722514688883909E-018)              (-1.3658197276782817,0.0000000000000000)               (6.3052450402335269,0.0000000000000000)              (-1.2088829589459060,0.0000000000000000)   (5.12835998750255581E-002,5.97957993566113231E-018)       (-1.1880222842642962,-4.02073623998640298E-019)  (9.99173170917506265E-002,-2.32973399234936384E-018)
