       (-8.83557676270728745E-003,-0.0000000000000000)       (-1.73790657313772456E-003,-0.0000000000000000)       (-1.41809760359452742E-002,-0.0000000000000000)       (-1.64879111559728814E-002,-0.0000000000000000)        (2.71962696919216982E-003,-0.0000000000000000)       (-3.93529565864125710E-003,-0.0000000000000000)        (2.95748328542276529E-004,-0.0000000000000000)       (-5.11124418461318393E-004,-0.0000000000000000)       (-6.26036471751939333E-004,-0.0000000000000000)        (1.34960120854521713E-002,-0.0000000000000000)        (1.89055767740586122E-022,-0.0000000000000000)        (7.27167336679009329E-003,-0.0000000000000000)        (7.31421729002712149E-004,-0.0000000000000000)       (-2.43484091006037777E-004,-0.0000000000000000)       (-1.33208585374591901E-003,-0.0000000000000000)        (3.91813093599881028E-003,-0.0000000000000000)       (-2.58134324905141181E-004,-0.0000000000000000)        (5.85730168825219534E-003,-0.0000000000000000)        (1.54579805780383976E-003,-0.0000000000000000)       (-3.44505360116851480E-011,-0.0000000000000000)        (2.12422503605075481E-003,-0.0000000000000000)        (4.14807184496558158E-003,-0.0000000000000000)       (-1.40135118021542706E-004,-0.0000000000000000)        (4.83680825248804062E-003,-0.0000000000000000)
       (-1.26414144968997719E-003,-0.0000000000000000)        (3.62043801760749935E-003,-0.0000000000000000)        (5.27380101638697755E-003,-0.0000000000000000)       (-2.91695550432134916E-003,-0.0000000000000000)        (1.98333176110571888E-003,-0.0000000000000000)       (-5.27034118797015984E-003,-0.0000000000000000)        (1.44773957172694115E-003,-0.0000000000000000)       (-1.56613250460264968E-004,-0.0000000000000000)       (-2.12710518632937317E-003,-0.0000000000000000)        (4.60217045155608510E-003,-0.0000000000000000)       (-7.27167336679009502E-003,-0.0000000000000000)       (-9.70801367347909730E-020,-0.0000000000000000)       (-1.77780745434732599E-004,-0.0000000000000000)       (-9.44147596289585632E-004,-0.0000000000000000)        (2.12710519122284855E-003,-0.0000000000000000)       (-6.09040877383525050E-003,-0.0000000000000000)       (-8.75281005531156151E-004,-0.0000000000000000)        (5.85590839757164482E-003,-0.0000000000000000)        (9.25738598722208265E-004,-0.0000000000000000)       (-2.12422504979766598E-003,-0.0000000000000000)       (-5.48865869533201476E-011,-0.0000000000000000)        (4.06075007750175514E-003,-0.0000000000000000)        (4.68117785630843553E-003,-0.0000000000000000)       (-5.85590839937267637E-003,-0.0000000000000000)
        (1.75377984574415029E-003,-0.0000000000000000)        (9.21089552747198469E-003,-0.0000000000000000)        (1.47803316464834092E-002,-0.0000000000000000)       (-1.51946990957552933E-003,-0.0000000000000000)        (1.67828352321744770E-002,-0.0000000000000000)       (-4.09882808703080585E-003,-0.0000000000000000)        (7.47504123089941035E-005,-0.0000000000000000)       (-1.05157015279663856E-003,-0.0000000000000000)        (8.59500867531636501E-004,-0.0000000000000000)       (-6.29263692870937839E-004,-0.0000000000000000)       (-7.31421729002712149E-004,-0.0000000000000000)        (1.77780745434732952E-004,-0.0000000000000000)       (-5.80779318499080542E-019,-0.0000000000000000)       (-1.34960116085892610E-002,-0.0000000000000000)       (-3.99636842922911333E-003,-0.0000000000000000)        (1.70190222927597764E-004,-0.0000000000000000)       (-4.07045430517618753E-003,-0.0000000000000000)       (-2.28718888587218019E-003,-0.0000000000000000)       (-3.57528685554921557E-005,-0.0000000000000000)       (-4.14807182708401990E-003,-0.0000000000000000)       (-4.06075000197176836E-003,-0.0000000000000000)        (3.39973502714601768E-012,-0.0000000000000000)       (-1.54579800537160391E-003,-0.0000000000000000)       (-1.37676364752879949E-003,-0.0000000000000000)
       (-1.48833546386486111E-002,-0.0000000000000000)       (-2.38797886405343971E-003,-0.0000000000000000)        (2.76166589860436709E-003,-0.0000000000000000)       (-9.14558005816469566E-003,-0.0000000000000000)        (2.20880341574992718E-003,-0.0000000000000000)        (1.49699697492171342E-002,-0.0000000000000000)        (1.80223401379516320E-004,-0.0000000000000000)        (3.11029138843202282E-004,-0.0000000000000000)        (1.17547258487909340E-003,-0.0000000000000000)        (5.00371816262617066E-004,-0.0000000000000000)        (2.43484091006037858E-004,-0.0000000000000000)        (9.44147596289585632E-004,-0.0000000000000000)        (1.34960116085892645E-002,-0.0000000000000000)             (-0.0000000000000000,-0.0000000000000000)       (-7.62143287346762552E-003,-0.0000000000000000)        (3.61057247874199856E-003,-0.0000000000000000)       (-2.74572481076311274E-004,-0.0000000000000000)       (-5.71208919502460763E-003,-0.0000000000000000)        (3.53295498803920995E-003,-0.0000000000000000)        (1.40135090330103504E-004,-0.0000000000000000)       (-4.68117787014712614E-003,-0.0000000000000000)        (1.54579801672645348E-003,-0.0000000000000000)       (-1.45729412994381047E-011,-0.0000000000000000)       (-1.86382560337140899E-003,-0.0000000000000000)
       (-2.50331988880251851E-003,-0.0000000000000000)       (-2.90499752160577624E-003,-0.0000000000000000)        (5.27380126505991136E-003,-0.0000000000000000)       (-2.59138314516041857E-004,-0.0000000000000000)       (-3.51782282318340283E-003,-0.0000000000000000)       (-5.27034147567190334E-003,-0.0000000000000000)        (9.06546179594965788E-004,-0.0000000000000000)        (3.18111043637869296E-004,-0.0000000000000000)        (2.12710518360436978E-003,-0.0000000000000000)       (-5.88238789663913836E-004,-0.0000000000000000)        (1.33208585374591923E-003,-0.0000000000000000)       (-2.12710519122284898E-003,-0.0000000000000000)        (3.99636842922911333E-003,-0.0000000000000000)        (7.62143287346762552E-003,-0.0000000000000000)        (1.93593106166360189E-019,-0.0000000000000000)       (-6.08439400884217430E-003,-0.0000000000000000)        (1.17612376079751098E-003,-0.0000000000000000)       (-5.85590837763601962E-003,-0.0000000000000000)        (3.80321996770935800E-003,-0.0000000000000000)       (-4.83680827805615336E-003,-0.0000000000000000)        (5.85590837268089390E-003,-0.0000000000000000)        (1.37676358115754638E-003,-0.0000000000000000)        (1.86382555261852879E-003,-0.0000000000000000)       (-1.23551978939851644E-011,-0.0000000000000000)
        (4.58376334814504342E-003,-0.0000000000000000)        (1.26692839388800587E-002,-0.0000000000000000)       (-1.09149604790910962E-002,-0.0000000000000000)       (-3.80878603686265116E-003,-0.0000000000000000)        (1.16718057794148594E-002,-0.0000000000000000)       (-9.78183861790187653E-003,-0.0000000000000000)       (-2.97245275877406968E-011,-0.0000000000000000)       (-1.54579806258395291E-003,-0.0000000000000000)        (2.30250213954620066E-003,-0.0000000000000000)       (-3.62516410824607199E-004,-0.0000000000000000)       (-3.91813093599880855E-003,-0.0000000000000000)        (6.09040877383525050E-003,-0.0000000000000000)       (-1.70190222927597221E-004,-0.0000000000000000)       (-3.61057247874199856E-003,-0.0000000000000000)        (6.08439400884217343E-003,-0.0000000000000000)        (4.72639419351465304E-023,-0.0000000000000000)       (-1.34960119689182100E-002,-0.0000000000000000)        (8.59853898976183084E-003,-0.0000000000000000)       (-1.25344643733279624E-004,-0.0000000000000000)       (-2.95748313993818171E-004,-0.0000000000000000)       (-1.44773951545678660E-003,-0.0000000000000000)       (-7.47503999743988036E-005,-0.0000000000000000)       (-1.80223417862340567E-004,-0.0000000000000000)       (-9.06546215022052942E-004,-0.0000000000000000)
       (-1.32591321540020384E-002,-0.0000000000000000)       (-3.89442998267917721E-003,-0.0000000000000000)       (-1.10346743571630591E-002,-0.0000000000000000)       (-1.24224444309302857E-002,-0.0000000000000000)        (3.17458674245300800E-003,-0.0000000000000000)        (1.14193097293843540E-002,-0.0000000000000000)        (1.54579806714791389E-003,-0.0000000000000000)       (-1.65373896466002383E-011,-0.0000000000000000)       (-2.60399615067745350E-004,-0.0000000000000000)        (3.76289597046731766E-003,-0.0000000000000000)        (2.58134324905141235E-004,-0.0000000000000000)        (8.75281005531156368E-004,-0.0000000000000000)        (4.07045430517618927E-003,-0.0000000000000000)        (2.74572481076311274E-004,-0.0000000000000000)       (-1.17612376079751077E-003,-0.0000000000000000)        (1.34960119689182100E-002,-0.0000000000000000)        (1.77239782256799482E-023,-0.0000000000000000)        (3.49760079586958455E-004,-0.0000000000000000)        (9.36045124821347852E-004,-0.0000000000000000)        (5.11124399898571892E-004,-0.0000000000000000)        (1.56613262171273595E-004,-0.0000000000000000)        (1.05157017565339671E-003,-0.0000000000000000)       (-3.11029158118543208E-004,-0.0000000000000000)       (-3.18111039340088794E-004,-0.0000000000000000)
        (3.17609365569050889E-003,-0.0000000000000000)        (1.53449166246326764E-003,-0.0000000000000000)       (-5.27034107380721945E-003,-0.0000000000000000)        (3.76746161906845291E-003,-0.0000000000000000)       (-7.15440125056982586E-004,-0.0000000000000000)        (5.27380106414690811E-003,-0.0000000000000000)       (-2.30250210903913894E-003,-0.0000000000000000)        (2.60399526600961701E-004,-0.0000000000000000)       (-7.21110491457240741E-011,-0.0000000000000000)        (2.02364383592715854E-003,-0.0000000000000000)       (-5.85730168825219534E-003,-0.0000000000000000)       (-5.85590839757164569E-003,-0.0000000000000000)        (2.28718888587217976E-003,-0.0000000000000000)        (5.71208919502460676E-003,-0.0000000000000000)        (5.85590837763601962E-003,-0.0000000000000000)       (-8.59853898976183258E-003,-0.0000000000000000)       (-3.49760079586957642E-004,-0.0000000000000000)       (-1.93404050398619595E-019,-0.0000000000000000)       (-7.28765388453135035E-004,-0.0000000000000000)        (6.26036405856853829E-004,-0.0000000000000000)        (2.12710509419151332E-003,-0.0000000000000000)       (-8.59500870632591758E-004,-0.0000000000000000)       (-1.17547264774557386E-003,-0.0000000000000000)       (-2.12710524775476095E-003,-0.0000000000000000)
       (-2.03029323955087465E-003,-0.0000000000000000)        (9.44050424481975882E-003,-0.0000000000000000)        (1.50137881269812330E-002,-0.0000000000000000)        (1.10370757713532802E-003,-0.0000000000000000)        (1.52586741740063942E-002,-0.0000000000000000)       (-4.99849295425904266E-003,-0.0000000000000000)        (3.62516410113233802E-004,-0.0000000000000000)       (-3.76289595930908881E-003,-0.0000000000000000)       (-2.02364383557830782E-003,-0.0000000000000000)        (3.62824718886035265E-012,-0.0000000000000000)       (-1.54579805780384019E-003,-0.0000000000000000)       (-9.25738598722208698E-004,-0.0000000000000000)        (3.57528685554929282E-005,-0.0000000000000000)       (-3.53295498803920865E-003,-0.0000000000000000)       (-3.80321996770935930E-003,-0.0000000000000000)        (1.25344643733279435E-004,-0.0000000000000000)       (-9.36045124821348502E-004,-0.0000000000000000)        (7.28765388453135035E-004,-0.0000000000000000)        (3.86808100797239190E-019,-0.0000000000000000)       (-1.34960118755685539E-002,-0.0000000000000000)       (-4.60217026830177234E-003,-0.0000000000000000)        (6.29263704795485017E-004,-0.0000000000000000)       (-5.00371811941087929E-004,-0.0000000000000000)        (5.88238775331623056E-004,-0.0000000000000000)
       (-1.64879110500857941E-002,-0.0000000000000000)        (2.71962687515267011E-003,-0.0000000000000000)       (-3.93529565750578170E-003,-0.0000000000000000)       (-8.83557659587710063E-003,-0.0000000000000000)       (-1.73790658845715995E-003,-0.0000000000000000)       (-1.41809760148141183E-002,-0.0000000000000000)        (3.91813093302451759E-003,-0.0000000000000000)       (-2.58134331705404713E-004,-0.0000000000000000)        (5.85730164275512916E-003,-0.0000000000000000)        (1.54579805630947567E-003,-0.0000000000000000)        (3.44505360117796728E-011,-0.0000000000000000)        (2.12422504979766598E-003,-0.0000000000000000)        (4.14807182708401816E-003,-0.0000000000000000)       (-1.40135090330101959E-004,-0.0000000000000000)        (4.83680827805615336E-003,-0.0000000000000000)        (2.95748313993818279E-004,-0.0000000000000000)       (-5.11124399898572001E-004,-0.0000000000000000)       (-6.26036405856853937E-004,-0.0000000000000000)        (1.34960118755685470E-002,-0.0000000000000000)             (-0.0000000000000000,-0.0000000000000000)        (7.27167331438032579E-003,-0.0000000000000000)        (7.31421750378428125E-004,-0.0000000000000000)       (-2.43484091166578303E-004,-0.0000000000000000)       (-1.33208586092110805E-003,-0.0000000000000000)
